userName,score,at,content
Pengguna Google,5,2/16/2022 16:48,"Di indodax uang kita bisa aman,dan untuk tradingnya sendiri sangat terbilang mudah.mantap sukses terus ya buat indodax. radenstubasir #8tahunindodax"
Pengguna Google,5,2/16/2022 16:48,Ok
Pengguna Google,1,2/16/2022 16:49,Mesti diwajibkan tuk diupdate...ada kek pilihan nanti atau tanda silang supaya lain kali Diupdatenya
Pengguna Google,5,2/16/2022 16:49,Ok
Pengguna Google,5,2/16/2022 16:50,"USER ID : fajar_khk #8TahunIndodax SELAMAT HARI JADI YG KE 8 🎂🎂, SEMOGA TETAP MENJADI PLATFORM TERDEPAN DI INDONESIA, JGN LUPA FEE NYA DI PERKECIL LAGI MIN..🤭🤭🎂🎂"
Pengguna Google,5,2/16/2022 16:53,mantap..mau beli crpto bisa.. mau jual crpto bisa.. mau terding disini tempatnya ada di indodax..pokoknya mantap..trima kasih indodax..
Pengguna Google,5,2/16/2022 16:53,"Indodax keren, kemarin aku baru saja withdrawl masuknya cepet banget. pergerakan chart juga sama disemua market. cuman feenya tuh amazing banget loh 😁 #8TahunIndodax username : ZIWAN97"
Pengguna Google,5,2/16/2022 16:54,"Sebuah Exchanger no 1 indonesia yg pengoprasianya mudah di pahami, dan di sini saya bnyk belajar tentang dunia Crypto, semoga makin Maju dan makin jaya"
Pengguna Google,5,2/16/2022 16:54,Mantap
Pengguna Google,5,2/16/2022 16:54,"Ini bisa menjadi platform investasi keuangan yang mampu memberikan jaminan keamanan yang lebih terpercaya. Kita pun bisa melakukan trading atau investasi dengan lebih tenang dan percaya diri. Terkait keamanan, Indodax berstatus legal dan resmi terdaftar di BAPPEBTI sebagai pedagang fisik aset crypto.Pencapaian sebagai marketplace aset kripto yang diraih Indodax pun cukup menjanjikan..bagi kalian ayo segera cuan bersama indodax🙃 Ndimuk01 #8TahunIndodax"
Pengguna Google,5,2/16/2022 17:00,Bagus dan mudah di fahami
Pengguna Google,5,2/16/2022 17:01,Dari dulu saya selalu pakai apk indodax ..pokok nya mantap dah.. semoga makin beruntung.... User: Hendr_gunawan-803 #8Tahunindodax
Pengguna Google,1,2/16/2022 17:01,Tidak Ada Baby Doge Coin
Pengguna Google,5,2/16/2022 17:03,"Setelah menggunakan Indodax hampir 2 tahun, menurut saya Indodax adalah platform jual beli aset kripto terbaik di Indonesia karena dari segi pemakaian yang mudah, visualisasi yang mudah dimengerti, dan proses trading yang mudah dan simple sangat memudahkan para trader dan investor untuk melakukan jual beli aset kripto ditambah lagi Indodax juga sering memberikan pengetahuan mengenai aset kripto yang sangat membantu sekali. Recommended!! Bintang 5 pokoknya untuk Indodax 🌟🌟🌟🌟🌟 #8TahunIndodax"
Pengguna Google,5,2/16/2022 17:04,Good
Pengguna Google,5,2/16/2022 17:05,Cuan terus terusan terimakasih Indosat. (avisha #8tahunindodax)
Pengguna Google,1,2/16/2022 17:06,biaya fee nya kemahalan bisa di turunin kah? ga masuk akal fee 25.000 setiap kali withdraw
Pengguna Google,5,2/16/2022 17:10,Mantap
Pengguna Google,5,2/16/2022 17:13,"Saya pengguna baru di indodax, tampilan nya sangat lengkap dan coin yg di sediakan juga sangat banyak, dan tetap lakukan perubahan demi kualitas yg akan lebih bagus kedepannya, Mau trading ?! Ya indodax🚀🚀 #8TahunIndodax"
Pengguna Google,5,2/16/2022 17:16,"Saya baru 8 bulan bergabung bersama indodax. Saya pilih indodax karna mudah di pahami dari segala hal. Selama 8 bulan terakhir saya belajar di indodax banyak hal baru yang saya dapat dan menjadikan saya betapa pentingnya mempunyai aset untuk masa depan. Pengalaman saya di indodax telat menjual aset ketika harganya melonjak tinggi. Recommended si buat yang pengen belajar trading / invest, di kripto menggunakan indodax Username:YUSEP ALFA RIDKI #8Tahunindodax #asetmasadepan #indodax"
Pengguna Google,5,2/16/2022 17:19,"Aplikasi trading paling mantab dah pokoknya.. Udah cukup lama pake indodax, apalagi di saat skrg ini bisa buat tambahan cuan di saat2 pandemi seperti ini.. Terima kasih indodax  #8TahunIndodax"
Pengguna Google,5,2/16/2022 17:21,"Username mzmemble Dari INDODAX saya tahu tentang cara trading crypto currency, terimakasih banyak INDODAX cara baru untuk investasi ,..#8TahunIndodax"
Pengguna Google,5,2/16/2022 17:22,#8tahunindodak Smoga semakin sukses dan selalu jadi yang terbaik buat Indonesia
Pengguna Google,5,2/16/2022 17:28,"Saya sangat menyukai aplikasi ini, dan mudah dalam hal transaksi, bisa top up melalui e wallet untuk yg blom punya atm sperti saya, tetapi fee nya agak gede turunin lagi fee nya sperti dulu😁 Username : woozi #8TahunIndodax"
Pengguna Google,5,2/16/2022 17:29,"Gw udah banyak cuan gegara Indodax, kewreeennn... lu kaum milenial kalo mau cepet cuan tapi jangan lupa untuk browsing2 crypto yang lu mau beli dulu, pelajarin terus pasti cuan deh... username: Kinghenry #8TahunIndodax TOP BGT"
Pengguna Google,5,2/16/2022 17:29,"Terima kasih indodax telah menjadi aplikasi kebanggaan kami , aplikasi yang simpel mudah dimengerti & dipahami. Semoga indodax selalu yang terbaik kedepannya semoga menjadi aplikasi yang terbaik no 1 di dunia...#8tahunindodax Username: Syukron_Arafat"
Pengguna Google,5,2/16/2022 17:32,Semua crypto ada di sini. mudah cepat dan aman! arifuat#8TahunIndodax
Pengguna Google,5,2/16/2022 17:33,"indodax sendiri dimata saya mempunyai kelebihan di fitur use casenya bagus, juga tampilan yg gak ribet dibanding yang lain.. overall look so good, cuman untuk chart trade nya belum maksimal.. apalgi make di hp. dan biaya adminnya bikin malas withdrawl 😅, semoga kedepannya lebih bagus lagi... username: dika099 #8TahunIndodax"
Pengguna Google,5,2/16/2022 17:35,"M yusuf supriatna#8tahunindodax pertama kenal coin kripto di indodax ini, banyak pengalaman dan pembelakaran di indodax yang cuan2 to the moon. Modal dikit bisa banyak modal tambah banyak. Semua ada kelasnya di indodax. Rekom banget deh..... Indodax Ga ada ruginya."
Pengguna Google,5,2/16/2022 17:35,Mantap
Pengguna Google,5,2/16/2022 17:38,"pegalaman saya selama makai indodax : -deposit cepet -transfer jg lumayan cepet( pernah saya trasfer saldo ada kendala trs saya hub admin. Ya memang agak ribet si, tp walau menunggu agak lama akhirnya sampe juga tf saya pada tujuan. - saran saja untuk pelayanan diperbaiki lagi dan prosesnya dipermudah. Ada si admin yg kurang responsif. Tp mungkin pas itu saja. lainya bagus... Thanks indodax.. tambah sukses di 8tahun kedepanya.. user: awanjaya27 #8TahunIndodax"
Pengguna Google,5,2/16/2022 17:38,Semakin semangat berinvestasi cryto
Pengguna Google,5,2/16/2022 17:40,"Indodax gokil walau baru setahun pakai tapi memuaskan appny bagus gampang dipakai,topup sama withdraw jg kencang.thx Username:Darciu89 #8TahunIndodax"
Pengguna Google,5,2/16/2022 17:44,Indodax benar benar terpercaya #8TahunIndodax
Pengguna Google,5,2/16/2022 17:44,Indodax sangat membantu bisa buat harian#8tahunindodax
Pengguna Google,5,2/16/2022 17:44,"Aplikasi Trading Kripto Yang Mudah Penggunaannya, Fitur2 Lengkap, Mantabs Pokoknya 👌 #8TahunIndodax Username : Payjou"
Pengguna Google,5,2/16/2022 17:46,"Berikan yang terbaik untuk pengguna agar tidak kehilangan kepercayaan, mulai dari proses order dan sell agar dipercepat transaksinya dan biaya WD dikurangi sehingga tidak perlu ke aplikasi lain hanya untuk mendapat biaya WD yg lebih kecil. #8TahunIndodax Tks User Name FAIZIN ROFIQ"
Pengguna Google,5,2/16/2022 17:48,Gembol12 Indodax memang mantap..
Pengguna Google,1,2/16/2022 17:48,Fee nya ga ngotak🤬🤬
Pengguna Google,5,2/16/2022 17:51,Aplikasi crypto terbaik dan mudah dipahami.. selama saya menggunakan aplikasi ini belum menemukan kendala apapun.. terimakasi indodax tetap seperti ini salam cuan.. Selamat Ulang Tahun ke 8 Pujer007 #8TahunIndodax
Pengguna Google,5,2/16/2022 17:52,"Username:ALDI SAGITA Pengalaman saya menggunakan indodax sangatlah puas karna dari app ini saya bisa menghasilkan sedikit demi sedikit penghasilan tambahan diluar pekerja, walaupun terkadang semua itu butuh kesabaran dan berbuah hasil yang pasti #8TahunIndodax"
Pengguna Google,5,2/16/2022 17:56,Semoga menang #8TahunIndodax
Pengguna Google,5,2/16/2022 17:57,"Gokil,sat set responnya #8tahunindodax"
Pengguna Google,5,2/16/2022 17:58,"dah 1 tahun lebih menggunakan indodax, cuma sekedar saran tolong kurangi untuk maintenance nya, dan sediakan fitur save di analisa chatnya biar pas analisa tidak pilih-pilih lagi metodenya. username: akhmadafiffudin #8TahunIndodax"
Pengguna Google,3,2/16/2022 18:02,Biaya penarikan terlalu besar..kalau boleh kasih saran sebaiknya besarnya biaya penarikan mengikuti besarnya saldo yang akan di tarik berapa persen saja. Trietranstel #8TahunIndodax
Pengguna Google,5,2/16/2022 18:02,Nyesal saya gak tau indodax dari dulu. Dulunya saya selalu menghabiskan uangku dengan hal yang tak berguna. Tak pernah menabung ataupun mengenal investasi. Namun sekarang saya selalu menyisihkan uang yg saya dapatkan mulai dari 100 sampai 500 ribu bahkan 1 juta perbulan . Untuk membeli coin coin cripto. Meskipun saya awam. Saya percaya bahwa beberapa tahun kedepan uang yg saya investasikan di cripto bisa memberikan hasil yang memuaskan untuk saya dan keluarga. @deltatrianzah17. #8tahunindodax.
Pengguna Google,5,2/16/2022 18:04,"wahh bagus sekali untuk trading cripto dan bayak cashbacknya,mudah di pahami untuk pemula apalagi suka dapet email dari nina from indodax tuhh hehe #8TahunIndodax nama : RYANRP08"
Pengguna Google,5,2/16/2022 18:04,Bagi saya suatu kepuasan atas regulasi dan ke sahan suatu market. Dimana indodax memberikan semua nya . Dan itu adalah suatu kemajuan dalam pasar industri cryptocurrency saya bangga menggunakan indodax serta ada rasa kepuasan sendiri dari indodax. #8TahunIndodax
Pengguna Google,5,2/16/2022 18:05,"Pertamakali buka akun indodax mudah dan secure..sangat aman dan mulai trading coin crypto,biar pertama kali tp indodax kasih info tentang market dan coin2 yang bagus dan berita2 seputar dunia crypto,chartnya real widhrawnyan mudah pakai bank lokal apalagi bisa pakai ovo dll....mantab semoga semakin maju indodax,salam cuaaaaaaan #8tahunindodax"
Pengguna Google,5,2/16/2022 18:07,"1. TAMPILAN Simple, paling gampang di pahami, apalagi untuk yang masih belajar investasi crypto. 2. KEAMAN Sangat aman, apalagi nama rekening tidak bisa di ganti oleh nama orang lain, untuk sekedar ganti email harus di wajibkan VC dengan menunjukkan KTP. 3. FEE transfer koin ke exchange lain terbilang mahal, dan juga fee pembelian / penjualan di angka ratusan juta / milyaran sangat berasa fee nya.😁 4. Fitur: semoga kedepannya di tambahin fitur STAKING. Username: Bayusetiawan5515 #8TahunIndodax"
Pengguna Google,5,2/16/2022 18:08,Saya sngat senang pakai indodax karena fitur2 nya simple dan ada room cht nya..jadi kita bisa saling mengobrol sesama member indodax madep dah Pokoknnya sukses trus buat indodax kedepannya smoga makin jaya  #8TahunIndodax
Pengguna Google,5,2/16/2022 18:10,Merasa aman rasanya trading di indodax karena udah berijin resmi di Indonesia sebagai crypto exchenge yg lebih mirip bursa... Untuk sekarang saya sedang mengumpulkan modal buat trading di platform ini sekaligus belajar menganalisa market agar tidak lose(rugi):)...... User name RijalSJ123 #8Tahunindodax
Pengguna Google,5,2/16/2022 18:11,"saya, Kardoni peminat setia indodax, INDODAX mantaappp,.👍👍 exchange & treding masa depan dengan kualitas terbaik dan terpercaya di tambah banyak promo promo menarik, selamat ulang tahun happy birth day #8Tahunindodax"
Pengguna Google,5,2/16/2022 18:14,"INDODAX aplikasi trading yang gampang banget dipahami sama pemula jadi ngapain nunggu untuk nyoba INDODAX, user iman970307 #8Tahunindodax"
Pengguna Google,5,2/16/2022 18:15,"Mudah di mengerti,Transaksi cepat,minimal pembelian nya sangat minim biaya pembeliannya Sesuai kemampuan bukan sesuai aturan Dan update nya paling cepat Sy ucapkan selamat ulang tahun untuk #8TahunIndodax"
Pengguna Google,5,2/16/2022 18:17,Pertama tau bitcoin ya taunya indodax. Dulu BTC harga 37juta tahun 2017. sekarang nyesel ngk beli😂😂😂
Pengguna Google,5,2/16/2022 18:19,Ok..aplikasi indodax...pasaran terbesar di indonesia...semoga semakin sukses dan membawa.. perubahan terhadap financial perorangan masyarakat +62... (Ibnu hajar) #8TAHUNINDIDAX. 👍🙏🙏🙏
Pengguna Google,5,2/16/2022 18:22,"Alhamdulillah sejak awal peluncuran indodax sang pelopor btc di Indonesia saya sudah menggunakan aplikasi indodax.Di indodax keamanan sangat terjamin dan terjaga, pernah ada pengalaman akun saya pernah di hack tapi Alhamdulillah pihak indodax dengan kemanan yang di beri kepada member nya akun saya kembali kepada saya bahkan dengan jumlah dan nominal yang sama Terima kasih indodax telah menjaga keamanan dan kepuasan member anda adalah no 1 Username:ferdyyyy #8TahunIndodax"
Pengguna Google,5,2/16/2022 18:24,"Saya juga merasa sangat percaya diri bagaimana tidak? saya baru bertransaksi belum sampai 1 bulan sudah bisa profit hampir seluruh modal saya, pikiran saya dibutakan oleh rasa percaya diri sehingga saya tidak dapat berfikir logis yang membuat saya mengambil keputusan secara impulsif. Sangat percaya diri sampai saya menargetkan Aset saya bertumbuh 10x lipat dalam waktu kurang dari 1 tahun. Username : Naldi Afrizi #8TahunIndodax"
Pengguna Google,5,2/16/2022 18:25,Mantaap indodax
Pengguna Google,5,2/16/2022 18:25,Menyenangkan app exchange ternama dan terlengkap sampai ada cara belajar di chanel yt. Sy pemula dan blajar trade dri indodax.masukan aja klo bisa fee dikecilin.. #8Tahunimdodax ttp jdi yg terbaik dri kompetitor lainnya. 😀
Pengguna Google,5,2/16/2022 18:25,"Excellence...Dari pertama menggunakan Indodax sangat menyenangkan, banyak pilihan aset Kripto untuk diperjual belikan dan pastinya bisa cuan dengan cepat dengan mengikuti strategy-strategy dan tips yang diberikan oleh Indodax langsung melalui Artikel, Channel Youtube, Media Social dan Blog nya, Pokoknya Mantappp dan Tingkatkan terus kedepannya untuk bisa memberikan Solusi Keuangan bagi Masyarakat Luas dan Sukses untuk Kita semua...Username :  purna_wicaksana #8TahunIndodax"
Pengguna Google,5,2/16/2022 18:27,Mantopcer
Pengguna Google,5,2/16/2022 18:32,"Aplikasinya udah bagus koin nya juga banyak, kekurangannya cuma di biaya fee nya tolong kalo bisa dikurangin untuk wd dan depo terlalu besar untuk yg baru terjun ke dunia crypto dan masih modal sedikit. ditingkatkan lagi indodax buat update berikutnya🔥🔥 #samsudinf #8TahunIndodax"
Pengguna Google,1,2/16/2022 18:33,Knp gak bisa di update versi terbaru Jadi gak nyaman utk trading
Pengguna Google,5,2/16/2022 18:36,"Indodax applikasi terbaik di bidang nya, Maju terus indodax 🙏🙏 Username: kusjana #8TahunIndodax"
Pengguna Google,5,2/16/2022 18:36,"Aplikasi indodax sangat bagus dan mudah di gunakan, userinteface nya tidak membingungkan, saya telah menggunakan aplikasi ini dari 2019 dan sekarang semakin bagus dan memudahkan dalam melakukan jual beli mata uang crypto, Maju terus indodax... shigitpratama  #8TahunIndodax"
Pengguna Google,5,2/16/2022 18:37,"Walaupun saya pemula, tapi sangat cepat untuk mengeti karna di indodax semuanya super gampang dan gak ribet, kita juga bisa belajar banyak tentang crypto dengan membaca artikel yang tersedia, jadi nambah ilmu deh. @Suryana #8TahunIndodax"
Pengguna Google,5,2/16/2022 18:41,Bagus
Pengguna Google,5,2/16/2022 18:49,"Pengalaman penggunaan yakni, fitur aplikasi cukup lengkap dengan situs web yang mana mempermudah mengambil keputusan order/jual. Layanan deposit/withdraw lebih praktis, fitur keamanan pin/2FA bisa memberi perlindungan ekstra kepada akun, fitur alarm cukup vital untuk memberikan notifikasi harga sehingga dapat menekan kerugian dan mengoptimalkan keuntungan dimanapun dan kapanpun. Tampilan data, menu, dan fitur yang bersih, rapi, serta user friendly bagi pemula. Username: yudaalfi #8Tahunindodax"
Pengguna Google,5,2/16/2022 18:49,"Aplikasi nya keren banget banget crypto yang melesat sampe 500% dalam sminggu. Auto langsung kaya ini kalau punya modal gede. Contoh aja shiba dr awal org2 beli cuma 0,0000300 - 0,0000600 skrg udah 0,00003500 bahkan pernah 0,00007900. Auto cuan kan yang bsa beli di harga lebih rendah dr 300. Buat yang mau daftar dan di bimbing bisa pakai refferal "" Fahri155 """
Pengguna Google,5,2/16/2022 18:53,Apk sangat bagus ayo jangan ragu untuk donload apk indodax kita bisa belajar treding #8TahunIndodax
Pengguna Google,5,2/16/2022 19:01,"aplikasi yg sangat terpercaya untuk jual beli aset ,saya sudah mengunakana plikasi ini 1 bulan dan bisa menikmati hasil nya, keren. koboy66 #8TahunIndodax"
Pengguna Google,5,2/16/2022 19:01,"SAYA SANGAT SENANG MENGGUNAKAN INDODAX SEBAGAI ALAT TRADING, APLIKASINYA MUDAH DI PAHAMI, TIDAK RIBET, TERIMAKASIH INDODAX Agus0117 #8Tahunindodax"
Pengguna Google,1,2/16/2022 19:05,Fee kemahalan jadi males.pake indodak
Pengguna Google,5,2/16/2022 19:08,IBANEZZ simple & mudah di gunakan #8TahunIndodax
Pengguna Google,5,2/16/2022 19:08,"Sejak saya mengaktifkan akun indodax, belum ada kendala baik pembelian dan penerimaan crypto, dan saya merasa sangat mudah saya mengerti semua menu yg ada di indodax, terima kasih indodax. #8TahunIndodax Username: Muhibuddin85"
